fishstock,AssessmentYear,Year,recruitment,high_recruitment,low_recruitment,low_SSB,SSB,high_SSB,catches,landings,discards,low_F,F,high_F,StockPublishNote,Purpose,Fage,recruitment_age,units,stockSizeDescription,stockSizeUnits,fishingPressureDescription,fishingPressureUnits
ple.27.24-32,2017,2016,2.881,NA,NA,NA,1.774,NA,1579,521,1058,NA,0.873,NA,Stock published,Advice,2-5,1,tonnes,NA,Stock Size: Relative,Fishing pressure: Relative,NA
ple.27.24-32,2017,2017,NA,NA,NA,NA,2.526,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,2-5,1,tonnes,NA,Stock Size: Relative,Fishing pressure: Relative,NA
ple.27.420,2017,1957,475276,536719,421161,304818,342134,379442,78443,70563,7880,0.21,0.242,0.274,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,1958,710510,802077,629726,317688,355228,392772,88191,73354,14837,0.255,0.28,0.304,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,1959,876603,990796,775867,324662,361918,399178,109164,79300,29864,0.281,0.312,0.343,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,1960,789141,893634,697284,342286,379581,416874,117334,87541,29793,0.295,0.324,0.353,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,1961,878551,995269,775476,353858,390555,427242,118474,85984,32490,0.295,0.324,0.353,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,1962,614870,699075,540628,433694,481698,529706,125375,87472,37903,0.304,0.336,0.368,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,1963,614690,697496,541852,400274,439847,479426,148376,107118,41258,0.339,0.369,0.399,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,1964,2435440,2741808,2164872,391780,430218,468660,147571,110540,37031,0.358,0.396,0.433,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,1965,667809,751376,593824,354490,383317,412150,140223,97143,43080,0.355,0.387,0.418,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,1966,579750,650976,515954,372620,405150,437680,166552,101834,64718,0.329,0.361,0.394,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,1967,424497,479718,375888,437468,473182,508892,163365,108819,54546,0.32,0.349,0.378,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,1968,417472,474323,367455,423826,456929,490034,139521,111534,27987,0.328,0.354,0.38,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,1969,668795,765175,584283,373660,402002,430340,142820,121651,21169,0.331,0.362,0.393,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,1970,671843,768517,587588,343054,371011,398966,159982,130342,29640,0.336,0.362,0.388,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,1971,436656,501184,380512,336620,362809,389000,136939,113944,22995,0.339,0.371,0.404,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,1972,367347,421055,320450,339796,365750,391704,142475,122843,19632,0.377,0.407,0.436,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,1973,1361240,1562538,1186096,278190,300367,322550,143783,130429,13354,0.418,0.452,0.487,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,1974,1079870,1244636,936258,276557,296348,316143,157485,112540,44945,0.433,0.47,0.507,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,1975,799278,928645,687294,283366,303466,323574,195235,108536,86699,0.423,0.455,0.488,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,1976,684635,811484,578029,310318,330752,351182,166917,113670,53247,0.407,0.444,0.481,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,1977,1030590,1217003,873356,309228,328754,348272,176689,119188,57501,0.428,0.458,0.488,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,1978,875828,1044083,734797,305368,324458,343552,159639,113984,45655,0.45,0.488,0.525,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,1979,910524,1068895,775966,282812,300491,318168,213282,145347,67935,0.481,0.516,0.551,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,1980,1080290,1258685,927661,300124,320390,340656,171844,140764,31080,0.498,0.536,0.574,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,1981,1010250,1170538,872420,275853,293392,310927,174264,141233,33031,0.502,0.542,0.582,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,1982,1941050,2244196,1679727,268417,286215,304023,205280,156153,49127,0.5,0.534,0.568,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,1983,1363380,1588874,1168772,318390,339008,359630,220262,145779,74483,0.482,0.521,0.561,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,1984,1282770,1492892,1103253,343548,365104,386652,236588,165772,70816,0.485,0.516,0.546,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,1985,1806160,2124511,1536393,370436,394412,418384,232387,171838,60549,0.493,0.53,0.567,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,1986,4389140,5151631,3742169,391848,414899,437952,308831,178878,129953,0.542,0.577,0.613,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,1987,1953250,2285666,1669162,449630,481114,512590,359283,168759,190524,0.599,0.637,0.674,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,1988,1724090,2000837,1484998,399506,425331,451154,324975,168552,156423,0.608,0.651,0.694,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,1989,1224500,1408300,1064596,413748,441343,468932,286684,178891,107793,0.576,0.609,0.642,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,1990,1110790,1282141,963144,372788,394926,417072,240678,169453,71225,0.539,0.579,0.619,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,1991,1004210,1163478,867244,344742,364116,383498,238212,157277,80935,0.573,0.606,0.638,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,1992,838128,972983,722070,298549,315700,332851,193776,136727,57049,0.605,0.646,0.687,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,1993,511439,587751,445050,260313,274439,288567,163522,128506,35016,0.586,0.624,0.662,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,1994,572617,654446,501047,213895,226610,239325,145710,121925,23785,0.538,0.572,0.605,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,1995,1071900,1237184,928803,209846,222254,234654,131176,109348,21828,0.541,0.581,0.622,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,1996,1004330,1154586,873923,198138,211544,224942,143435,91386,52049,0.646,0.685,0.723,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,1997,2308750,2612426,2039489,196834,212127,227426,193103,92958,100145,0.733,0.787,0.841,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,1998,774939,873057,688482,213491,229506,245529,183561,79810,103751,0.69,0.737,0.783,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,1999,728518,825496,643232,198520,214732,230940,160702,89726,70976,0.592,0.639,0.686,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,2000,916459,1048015,800981,216228,234642,253052,135065,90754,44311,0.557,0.602,0.648,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,2001,601963,687525,527100,216112,235083,254048,193221,92912,100309,0.577,0.622,0.667,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,2002,1659280,1891306,1456027,194941,213591,232239,134277,79178,55099,0.574,0.629,0.684,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,2003,568719,649519,497829,209030,231608,254190,153997,74722,79275,0.508,0.561,0.613,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,2004,1331210,1528593,1160245,197904,223538,249176,127989,70511,57478,0.415,0.471,0.527,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,2005,853271,969359,751337,221566,251805,282034,119046,62796,56250,0.358,0.407,0.456,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,2006,832698,937890,738674,243800,280355,316900,131303,67143,64160,0.312,0.358,0.403,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,2007,1357950,1524044,1208780,245178,284014,322842,100949,58576,42373,0.261,0.302,0.342,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,2008,1186450,1330807,1056745,309736,360136,410544,105329,58336,46993,0.211,0.245,0.278,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,2009,1086170,1225856,962077,382810,445985,509170,108262,62360,45902,0.178,0.21,0.242,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,2010,1353540,1512820,1210464,471586,549923,628254,116910,70340,46570,0.175,0.202,0.23,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,2011,1574020,1762814,1405042,486192,568768,651348,118100,76507,41593,0.178,0.207,0.236,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,2012,1272860,1432477,1131533,517092,605787,694488,141932,82018,59914,0.18,0.208,0.236,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,2013,1449990,1656842,1268792,593664,694432,795196,126247,86222,40025,0.175,0.203,0.231,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,2014,1704070,2004309,1450168,689572,809921,930268,133623,80686,52937,0.17,0.199,0.228,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,2015,993983,1236135,798508,655372,770556,885748,134460,85360,49100,0.171,0.199,0.227,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,2016,1173720,1717225,802735,705542,836066,966598,136949,92744,44185,0.164,0.202,0.24,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.420,2017,2017,1562822,NA,NA,NA,940411,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,2-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.7a,2017,1981,16551,24329,11260,5793,7076,8644,5472,3906,1566,0.464,0.596,0.766,Stock published,Advice,3-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.7a,2017,1982,22504,31425,16116,5595,6755,8154,4030,3237,793,0.464,0.586,0.741,Stock published,Advice,3-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.7a,2017,1983,23987,33274,17293,5103,6074,7230,4342,3639,703,0.511,0.644,0.812,Stock published,Advice,3-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.7a,2017,1984,22914,31597,16617,6429,7682,9180,4897,4241,656,0.448,0.566,0.715,Stock published,Advice,3-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.7a,2017,1985,21131,29070,15360,7094,8485,10151,5656,5075,581,0.443,0.559,0.703,Stock published,Advice,3-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.7a,2017,1986,21740,29948,15781,7594,9074,10844,5373,4806,567,0.468,0.587,0.736,Stock published,Advice,3-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.7a,2017,1987,21188,29421,15259,7173,8510,10095,6908,6220,688,0.566,0.705,0.878,Stock published,Advice,3-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.7a,2017,1988,15564,21416,11312,6656,7909,9398,5757,5005,752,0.56,0.699,0.874,Stock published,Advice,3-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.7a,2017,1989,12469,17699,8785,5886,7040,8420,5000,4372,628,0.48,0.602,0.756,Stock published,Advice,3-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.7a,2017,1990,16109,22059,11763,5341,6394,7655,3711,3275,436,0.471,0.591,0.741,Stock published,Advice,3-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.7a,2017,1991,16474,22420,12104,4309,5121,6086,3127,2554,573,0.471,0.588,0.736,Stock published,Advice,3-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.7a,2017,1992,17953,24218,13309,4355,5176,6152,3948,3267,681,0.594,0.737,0.914,Stock published,Advice,3-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.7a,2017,1993,15901,20833,12136,3618,4323,5165,2655,1996,659,0.508,0.638,0.802,Stock published,Advice,3-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.7a,2017,1994,15076,19842,11455,3769,4558,5513,2801,2066,735,0.497,0.625,0.786,Stock published,Advice,3-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.7a,2017,1995,17779,23302,13565,3289,3991,4843,2591,1874,717,0.449,0.569,0.721,Stock published,Advice,3-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.7a,2017,1996,22407,29444,17052,3520,4308,5273,2519,1707,812,0.403,0.513,0.654,Stock published,Advice,3-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.7a,2017,1997,23010,30173,17548,3743,4575,5592,3244,1871,1373,0.406,0.513,0.649,Stock published,Advice,3-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.7a,2017,1998,19856,26036,15143,4034,4968,6119,4028,1765,2263,0.394,0.506,0.651,Stock published,Advice,3-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.7a,2017,1999,19079,25202,14444,4595,5740,7170,3396,1600,1796,0.297,0.39,0.512,Stock published,Advice,3-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.7a,2017,2000,24304,32588,18125,4995,6317,7988,2677,1371,1306,0.234,0.317,0.429,Stock published,Advice,3-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.7a,2017,2001,24550,32503,18543,5977,7669,9840,2573,1473,1100,0.202,0.275,0.374,Stock published,Advice,3-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.7a,2017,2002,25270,33623,18992,7038,9145,11882,2708,1623,1085,0.172,0.236,0.323,Stock published,Advice,3-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.7a,2017,2003,22396,30209,16604,8337,10989,14485,2668,1559,1109,0.137,0.192,0.269,Stock published,Advice,3-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.7a,2017,2004,20835,27925,15545,8415,11125,14706,2174,1143,1031,0.099,0.14,0.198,Stock published,Advice,3-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.7a,2017,2005,17936,24011,13398,8203,10790,14194,2491,1281,1210,0.133,0.187,0.261,Stock published,Advice,3-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.7a,2017,2006,23208,30759,17510,7299,9642,12736,2188,934,1254,0.146,0.202,0.279,Stock published,Advice,3-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.7a,2017,2007,27272,36533,20358,6025,7965,10531,2549,805,1744,0.163,0.224,0.309,Stock published,Advice,3-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.7a,2017,2008,21940,29116,16533,6052,7980,10522,1831,563,1268,0.125,0.171,0.236,Stock published,Advice,3-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.7a,2017,2009,17347,23631,12734,6841,9099,12102,1589,457,1132,0.089,0.124,0.172,Stock published,Advice,3-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.7a,2017,2010,23865,31748,17939,6948,9080,11868,2939,378,2561,0.14,0.194,0.27,Stock published,Advice,3-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.7a,2017,2011,28083,37634,20956,8006,10765,14474,1198,595,603,0.086,0.119,0.166,Stock published,Advice,3-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.7a,2017,2012,24327,32461,18232,6708,9067,12255,1512,503,1010,0.092,0.127,0.175,Stock published,Advice,3-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.7a,2017,2013,24507,32733,18348,8117,10989,14879,1028,303,725,0.059,0.082,0.113,Stock published,Advice,3-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.7a,2017,2014,30255,41887,21853,8318,11204,15091,1230,287,943,0.064,0.088,0.122,Stock published,Advice,3-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.7a,2017,2015,17550,24631,12505,10932,15234,21228,1012,440,572,0.04,0.056,0.078,Stock published,Advice,3-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.7a,2017,2016,16169,23653,11054,16464,22686,31258,1119,682,437,0.034,0.047,0.067,Stock published,Advice,3-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.7a,2017,2017,20475,NA,NA,NA,21356,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,3-6,1,tonnes,SSB,tonnes,F,Year-1
ple.27.7bc,2017,1908,NA,NA,NA,NA,NA,NA,NA,135,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1909,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1910,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1911,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1912,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1913,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1914,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1915,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1916,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1917,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1918,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1919,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1920,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1921,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1922,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1923,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1924,NA,NA,NA,NA,NA,NA,NA,170,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1925,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1926,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1927,NA,NA,NA,NA,NA,NA,NA,185,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1928,NA,NA,NA,NA,NA,NA,NA,82,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1929,NA,NA,NA,NA,NA,NA,NA,318,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1930,NA,NA,NA,NA,NA,NA,NA,146,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1931,NA,NA,NA,NA,NA,NA,NA,304,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1932,NA,NA,NA,NA,NA,NA,NA,506,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1933,NA,NA,NA,NA,NA,NA,NA,653,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1934,NA,NA,NA,NA,NA,NA,NA,470,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1935,NA,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1936,NA,NA,NA,NA,NA,NA,NA,349,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1937,NA,NA,NA,NA,NA,NA,NA,326,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1938,NA,NA,NA,NA,NA,NA,NA,404,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1939,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1940,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1941,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1942,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1943,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1944,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1945,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1946,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1947,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1948,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1949,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1950,NA,NA,NA,NA,NA,NA,NA,347,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1951,NA,NA,NA,NA,NA,NA,NA,143,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1952,NA,NA,NA,NA,NA,NA,NA,184,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1953,NA,NA,NA,NA,NA,NA,NA,396,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1954,NA,NA,NA,NA,NA,NA,NA,350,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1955,NA,NA,NA,NA,NA,NA,NA,210,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1956,NA,NA,NA,NA,NA,NA,NA,239,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1957,NA,NA,NA,NA,NA,NA,NA,141,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1958,NA,NA,NA,NA,NA,NA,NA,275,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1959,NA,NA,NA,NA,NA,NA,NA,451,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1960,NA,NA,NA,NA,NA,NA,NA,246,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1961,NA,NA,NA,NA,NA,NA,NA,212,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1962,NA,NA,NA,NA,NA,NA,NA,281,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1963,NA,NA,NA,NA,NA,NA,NA,540,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1964,NA,NA,NA,NA,NA,NA,NA,495,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1965,NA,NA,NA,NA,NA,NA,NA,518,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1966,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
ple.27.7bc,2017,1967,NA,NA,NA,NA,NA,NA,NA,296,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,NA,NA,NA,NA
