"fishstock","AssessmentYear","Year","recruitment","high_recruitment","low_recruitment","low_SSB","SSB","high_SSB","catches","landings","discards","low_F","F","high_F","StockPublishNote","Purpose","Fage","recruitment_age","units","stockSizeDescription","stockSizeUnits","fishingPressureDescription","fishingPressureUnits","AssessmentKey","StockDescription","ModifiedDate","SAGStamp","LinkToAdvice"
"bll.27.3a47de",2020,1961,NA,NA,NA,NA,NA,NA,NA,933,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,1962,NA,NA,NA,NA,NA,NA,NA,853,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,1963,NA,NA,NA,NA,NA,NA,NA,791,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,1964,NA,NA,NA,NA,NA,NA,NA,731,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,1965,NA,NA,NA,NA,NA,NA,NA,738,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,1966,NA,NA,NA,NA,NA,NA,NA,786,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,1967,NA,NA,NA,NA,NA,NA,NA,582,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,1968,NA,NA,NA,NA,NA,NA,NA,736,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,1969,NA,NA,NA,NA,NA,NA,NA,947,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,1970,NA,NA,NA,NA,NA,NA,NA,774,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,1971,NA,NA,NA,NA,NA,NA,NA,1243,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,1972,NA,NA,NA,NA,NA,NA,NA,1189,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,1973,NA,NA,NA,NA,NA,NA,NA,1210,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,1974,NA,NA,NA,NA,NA,NA,NA,1433,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,1975,NA,NA,NA,NA,NA,NA,NA,1546,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,1976,NA,NA,NA,NA,NA,NA,NA,1717,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,1977,NA,NA,NA,NA,NA,NA,NA,2121,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,1978,NA,NA,NA,NA,NA,NA,NA,2002,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,1979,NA,NA,NA,NA,NA,NA,NA,2006,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,1980,NA,NA,NA,NA,NA,NA,NA,1517,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,1981,NA,NA,NA,NA,NA,NA,NA,1767,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,1982,NA,NA,NA,NA,NA,NA,NA,1855,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,1983,NA,NA,NA,NA,NA,NA,NA,2057,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,1984,NA,NA,NA,NA,NA,NA,NA,2150,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,1985,NA,NA,NA,NA,NA,NA,NA,2313,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,1986,NA,NA,NA,NA,NA,NA,NA,1770,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,1987,NA,NA,NA,NA,NA,NA,NA,1568,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,1988,NA,NA,NA,NA,NA,NA,NA,1638,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,1989,NA,NA,NA,NA,NA,NA,NA,1824,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,1990,NA,NA,NA,NA,NA,NA,NA,1564,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,1991,NA,NA,NA,NA,NA,NA,NA,2251,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,1992,NA,NA,NA,NA,NA,NA,NA,2419,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,1993,NA,NA,NA,NA,NA,NA,NA,3141,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,1994,NA,NA,NA,NA,NA,NA,NA,2628,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,1995,NA,NA,NA,NA,20,NA,NA,2143,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,1996,NA,NA,NA,NA,19,NA,NA,1967,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,1997,NA,NA,NA,NA,13,NA,NA,1564,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,1998,NA,NA,NA,NA,24,NA,NA,1866,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,1999,NA,NA,NA,NA,23,NA,NA,1677,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,2000,NA,NA,NA,NA,24,NA,NA,2328,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,2001,NA,NA,NA,NA,26,NA,NA,2409,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,2002,NA,NA,NA,NA,22,NA,NA,2107,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,2003,NA,NA,NA,NA,26,NA,NA,2234,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,2004,NA,NA,NA,NA,27,NA,NA,2071,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,2005,NA,NA,NA,NA,26,NA,NA,1904,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,2006,NA,NA,NA,NA,27,NA,NA,1961,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,2007,NA,NA,NA,NA,32,NA,NA,2143,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,2008,NA,NA,NA,NA,40,NA,NA,1779,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,2009,NA,NA,NA,NA,40,NA,NA,1899,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,2010,NA,NA,NA,NA,50,NA,NA,2321,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,2011,NA,NA,NA,NA,52,NA,NA,2294,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,2012,NA,NA,NA,NA,56,NA,NA,2277,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,2013,NA,NA,NA,NA,54,NA,NA,2087,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,2014,NA,NA,NA,NA,46,NA,NA,1920,231,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,2015,NA,NA,NA,NA,62,NA,NA,2470,230,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,2016,NA,NA,NA,NA,56,NA,NA,2444,267,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,2017,NA,NA,NA,NA,50,NA,NA,2207,208,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,2018,NA,NA,NA,NA,40,NA,NA,1956,348,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bll.27.3a47de",2020,2019,NA,NA,NA,NA,48,NA,NA,2147,415,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","Kilograms per day","F",NA,13472,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2020_13472_2023929010501","https://doi.org/10.17895/ices.advice.5832"
"bsf.27.nea",2020,1988,NA,NA,NA,NA,NA,NA,2602,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","tonnes","HR","ratio",13724,"Black scabbardfish (Aphanopus carbo) in subareas 1, 2, 4-8, 10, and 14, and divisions 3.a, 9.a, and 12.b (Northeast Atlantic and Arctic Ocean)","29/09/2023 01:05:01","bsf.27.nea_2020_13724_2023929010501","https://doi.org/10.17895/ices.advice.5816"
"bsf.27.nea",2020,1989,NA,NA,NA,NA,NA,NA,3830.111,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","tonnes","HR","ratio",13724,"Black scabbardfish (Aphanopus carbo) in subareas 1, 2, 4-8, 10, and 14, and divisions 3.a, 9.a, and 12.b (Northeast Atlantic and Arctic Ocean)","29/09/2023 01:05:01","bsf.27.nea_2020_13724_2023929010501","https://doi.org/10.17895/ices.advice.5816"
"bsf.27.nea",2020,1990,NA,NA,NA,NA,NA,NA,4805.477,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","tonnes","HR","ratio",13724,"Black scabbardfish (Aphanopus carbo) in subareas 1, 2, 4-8, 10, and 14, and divisions 3.a, 9.a, and 12.b (Northeast Atlantic and Arctic Ocean)","29/09/2023 01:05:01","bsf.27.nea_2020_13724_2023929010501","https://doi.org/10.17895/ices.advice.5816"
"bsf.27.nea",2020,1991,NA,NA,NA,NA,NA,NA,6790.025,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B_index","tonnes","HR","ratio",13724,"Black scabbardfish (Aphanopus carbo) in subareas 1, 2, 4-8, 10, and 14, and divisions 3.a, 9.a, and 12.b (Northeast Atlantic and Arctic Ocean)","29/09/2023 01:05:01","bsf.27.nea_2020_13724_2023929010501","https://doi.org/10.17895/ices.advice.5816"
