"fishstock","AssessmentYear","Year","recruitment","high_recruitment","low_recruitment","low_SSB","SSB","high_SSB","catches","landings","discards","low_F","F","high_F","StockPublishNote","Purpose","Fage","recruitment_age","units","stockSizeDescription","stockSizeUnits","fishingPressureDescription","fishingPressureUnits","AssessmentKey","StockDescription","ModifiedDate","SAGStamp","LinkToAdvice"
"bll.27.3a47de",2023,1983,NA,NA,NA,1,1,2,2072,2072,NA,0.36,0.725,1.462,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy","ratio","F/Fmsy","ratio",18206,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2023_18206_2023929010501","https://doi.org/10.17895/ices.advice.21840735"
"bll.27.3a47de",2023,1984,NA,NA,NA,1,1,2,2171,2171,NA,0.369,0.77,1.607,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy","ratio","F/Fmsy","ratio",18206,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2023_18206_2023929010501","https://doi.org/10.17895/ices.advice.21840735"
"bll.27.3a47de",2023,1985,NA,NA,NA,1,1,2,2324,2324,NA,0.36,0.766,1.63,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy","ratio","F/Fmsy","ratio",18206,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2023_18206_2023929010501","https://doi.org/10.17895/ices.advice.21840735"
"bll.27.3a47de",2023,1986,NA,NA,NA,1,1,2,1786,1786,NA,0.339,0.713,1.498,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy","ratio","F/Fmsy","ratio",18206,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2023_18206_2023929010501","https://doi.org/10.17895/ices.advice.21840735"
"bll.27.3a47de",2023,1987,NA,NA,NA,1,1,2,1583,1583,NA,0.336,0.698,1.452,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy","ratio","F/Fmsy","ratio",18206,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2023_18206_2023929010501","https://doi.org/10.17895/ices.advice.21840735"
"bll.27.3a47de",2023,1988,NA,NA,NA,1,1,2,1656,1656,NA,0.345,0.712,1.47,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy","ratio","F/Fmsy","ratio",18206,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2023_18206_2023929010501","https://doi.org/10.17895/ices.advice.21840735"
"bll.27.3a47de",2023,1989,NA,NA,NA,1,1,2,1849,1849,NA,0.343,0.694,1.404,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy","ratio","F/Fmsy","ratio",18206,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2023_18206_2023929010501","https://doi.org/10.17895/ices.advice.21840735"
"bll.27.3a47de",2023,1990,NA,NA,NA,1,1,2,1601,1601,NA,0.353,0.697,1.379,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy","ratio","F/Fmsy","ratio",18206,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2023_18206_2023929010501","https://doi.org/10.17895/ices.advice.21840735"
"bll.27.3a47de",2023,1991,NA,NA,NA,1,1,2,2255,2255,NA,0.385,0.767,1.528,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy","ratio","F/Fmsy","ratio",18206,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2023_18206_2023929010501","https://doi.org/10.17895/ices.advice.21840735"
"bll.27.3a47de",2023,1992,NA,NA,NA,1,1,2,2427,2427,NA,0.417,0.848,1.725,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy","ratio","F/Fmsy","ratio",18206,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2023_18206_2023929010501","https://doi.org/10.17895/ices.advice.21840735"
"bll.27.3a47de",2023,1993,NA,NA,NA,1,1,2,3147,3147,NA,0.438,0.932,1.983,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy","ratio","F/Fmsy","ratio",18206,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2023_18206_2023929010501","https://doi.org/10.17895/ices.advice.21840735"
"bll.27.3a47de",2023,1994,NA,NA,NA,1,1,2,2634,2634,NA,0.427,0.918,1.971,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy","ratio","F/Fmsy","ratio",18206,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2023_18206_2023929010501","https://doi.org/10.17895/ices.advice.21840735"
"bll.27.3a47de",2023,1995,NA,NA,NA,1,1,2,2147,2147,NA,0.424,0.91,1.953,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy","ratio","F/Fmsy","ratio",18206,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2023_18206_2023929010501","https://doi.org/10.17895/ices.advice.21840735"
"bll.27.3a47de",2023,1996,NA,NA,NA,1,1,2,1974,1974,NA,0.425,0.895,1.886,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy","ratio","F/Fmsy","ratio",18206,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2023_18206_2023929010501","https://doi.org/10.17895/ices.advice.21840735"
"bll.27.3a47de",2023,1997,NA,NA,NA,1,1,1,1574,1574,NA,0.444,0.904,1.842,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy","ratio","F/Fmsy","ratio",18206,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2023_18206_2023929010501","https://doi.org/10.17895/ices.advice.21840735"
"bll.27.3a47de",2023,1998,NA,NA,NA,1,1,1,1872,1872,NA,0.471,0.933,1.847,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy","ratio","F/Fmsy","ratio",18206,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2023_18206_2023929010501","https://doi.org/10.17895/ices.advice.21840735"
"bll.27.3a47de",2023,1999,NA,NA,NA,1,1,1,1685,1685,NA,0.502,0.96,1.836,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy","ratio","F/Fmsy","ratio",18206,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2023_18206_2023929010501","https://doi.org/10.17895/ices.advice.21840735"
"bll.27.3a47de",2023,2000,NA,NA,NA,1,1,1,2334,2334,NA,0.53,1.036,2.023,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy","ratio","F/Fmsy","ratio",18206,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2023_18206_2023929010501","https://doi.org/10.17895/ices.advice.21840735"
"bll.27.3a47de",2023,2001,NA,NA,NA,1,1,2,2411,2411,NA,0.5,0.972,1.888,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy","ratio","F/Fmsy","ratio",18206,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2023_18206_2023929010501","https://doi.org/10.17895/ices.advice.21840735"
"bll.27.3a47de",2023,2002,NA,NA,NA,1,1,2,2107,2107,NA,0.471,0.906,1.743,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy","ratio","F/Fmsy","ratio",18206,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2023_18206_2023929010501","https://doi.org/10.17895/ices.advice.21840735"
"bll.27.3a47de",2023,2003,NA,NA,NA,1,1,2,2236,2236,NA,0.449,0.867,1.675,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy","ratio","F/Fmsy","ratio",18206,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2023_18206_2023929010501","https://doi.org/10.17895/ices.advice.21840735"
"bll.27.3a47de",2023,2004,NA,NA,NA,1,1,2,2073,2073,NA,0.416,0.797,1.523,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy","ratio","F/Fmsy","ratio",18206,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2023_18206_2023929010501","https://doi.org/10.17895/ices.advice.21840735"
"bll.27.3a47de",2023,2005,NA,NA,NA,1,1,2,1904,1904,NA,0.386,0.726,1.366,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy","ratio","F/Fmsy","ratio",18206,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2023_18206_2023929010501","https://doi.org/10.17895/ices.advice.21840735"
"bll.27.3a47de",2023,2006,NA,NA,NA,1,1,2,1962,1962,NA,0.36,0.671,1.251,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy","ratio","F/Fmsy","ratio",18206,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2023_18206_2023929010501","https://doi.org/10.17895/ices.advice.21840735"
"bll.27.3a47de",2023,2007,NA,NA,NA,1,1,2,2142,2142,NA,0.327,0.603,1.115,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy","ratio","F/Fmsy","ratio",18206,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2023_18206_2023929010501","https://doi.org/10.17895/ices.advice.21840735"
"bll.27.3a47de",2023,2008,NA,NA,NA,1,1,2,1781,1781,NA,0.306,0.555,1.006,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy","ratio","F/Fmsy","ratio",18206,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2023_18206_2023929010501","https://doi.org/10.17895/ices.advice.21840735"
"bll.27.3a47de",2023,2009,NA,NA,NA,1,1,2,1902,1902,NA,0.322,0.586,1.065,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy","ratio","F/Fmsy","ratio",18206,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2023_18206_2023929010501","https://doi.org/10.17895/ices.advice.21840735"
"bll.27.3a47de",2023,2010,NA,NA,NA,1,2,2,2321,2321,NA,0.33,0.606,1.113,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy","ratio","F/Fmsy","ratio",18206,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2023_18206_2023929010501","https://doi.org/10.17895/ices.advice.21840735"
"bll.27.3a47de",2023,2011,NA,NA,NA,1,2,3,2292,2292,NA,0.321,0.589,1.079,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy","ratio","F/Fmsy","ratio",18206,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2023_18206_2023929010501","https://doi.org/10.17895/ices.advice.21840735"
"bll.27.3a47de",2023,2012,NA,NA,NA,1,2,3,2276,2276,NA,0.317,0.583,1.069,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy","ratio","F/Fmsy","ratio",18206,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2023_18206_2023929010501","https://doi.org/10.17895/ices.advice.21840735"
"bll.27.3a47de",2023,2013,NA,NA,NA,1,2,3,2088,2088,NA,0.307,0.557,1.011,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy","ratio","F/Fmsy","ratio",18206,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2023_18206_2023929010501","https://doi.org/10.17895/ices.advice.21840735"
"bll.27.3a47de",2023,2014,NA,NA,NA,1,2,2,2137,1920,217,0.314,0.568,1.028,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy","ratio","F/Fmsy","ratio",18206,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2023_18206_2023929010501","https://doi.org/10.17895/ices.advice.21840735"
"bll.27.3a47de",2023,2015,NA,NA,NA,1,2,3,2677,2470,207,0.334,0.617,1.139,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy","ratio","F/Fmsy","ratio",18206,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2023_18206_2023929010501","https://doi.org/10.17895/ices.advice.21840735"
"bll.27.3a47de",2023,2016,NA,NA,NA,1,2,3,2660,2444,216,0.338,0.629,1.169,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy","ratio","F/Fmsy","ratio",18206,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2023_18206_2023929010501","https://doi.org/10.17895/ices.advice.21840735"
"bll.27.3a47de",2023,2017,NA,NA,NA,1,2,3,2418,2207,210,0.343,0.642,1.2,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy","ratio","F/Fmsy","ratio",18206,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2023_18206_2023929010501","https://doi.org/10.17895/ices.advice.21840735"
"bll.27.3a47de",2023,2018,NA,NA,NA,1,1,2,2299,1956,343,0.348,0.654,1.23,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy","ratio","F/Fmsy","ratio",18206,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2023_18206_2023929010501","https://doi.org/10.17895/ices.advice.21840735"
"bll.27.3a47de",2023,2019,NA,NA,NA,1,1,2,2539,2147,392,0.334,0.635,1.204,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy","ratio","F/Fmsy","ratio",18206,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2023_18206_2023929010501","https://doi.org/10.17895/ices.advice.21840735"
"bll.27.3a47de",2023,2020,NA,NA,NA,1,1,2,2055,1872,182,0.313,0.597,1.136,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy","ratio","F/Fmsy","ratio",18206,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2023_18206_2023929010501","https://doi.org/10.17895/ices.advice.21840735"
"bll.27.3a47de",2023,2021,NA,NA,NA,1,1,2,1612,1550,62,0.288,0.545,1.03,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy","ratio","F/Fmsy","ratio",18206,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2023_18206_2023929010501","https://doi.org/10.17895/ices.advice.21840735"
"bll.27.3a47de",2023,2022,NA,NA,NA,1,1,1,1101,1066,35,0.261,0.492,0.926,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy","ratio","F/Fmsy","ratio",18206,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2023_18206_2023929010501","https://doi.org/10.17895/ices.advice.21840735"
"bll.27.3a47de",2023,2023,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","B/Bmsy","ratio","F/Fmsy","ratio",18206,"Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)","29/09/2023 01:05:01","bll.27.3a47de_2023_18206_2023929010501","https://doi.org/10.17895/ices.advice.21840735"
"boc.27.6-8",2023,1991,NA,NA,NA,0.27,0.52,1.316,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","SSB","tonnes","F",NA,18391,"Boarfish (Capros aper) in subareas 6-8 (Celtic Seas, English Channel, and Bay of Biscay)","29/09/2023 12:05:57","boc.27.6-8_2023_18391_2023929120557","NA - The advice link for key 18391 was not found!"
"boc.27.6-8",2023,1992,NA,NA,NA,0.437,0.799,1.963,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","SSB","tonnes","F",NA,18391,"Boarfish (Capros aper) in subareas 6-8 (Celtic Seas, English Channel, and Bay of Biscay)","29/09/2023 12:05:57","boc.27.6-8_2023_18391_2023929120557","NA - The advice link for key 18391 was not found!"
"boc.27.6-8",2023,1993,NA,NA,NA,0.537,0.979,2.4,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","SSB","tonnes","F",NA,18391,"Boarfish (Capros aper) in subareas 6-8 (Celtic Seas, English Channel, and Bay of Biscay)","29/09/2023 12:05:57","boc.27.6-8_2023_18391_2023929120557","NA - The advice link for key 18391 was not found!"
"boc.27.6-8",2023,1994,NA,NA,NA,0.63,1.156,2.853,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","SSB","tonnes","F",NA,18391,"Boarfish (Capros aper) in subareas 6-8 (Celtic Seas, English Channel, and Bay of Biscay)","29/09/2023 12:05:57","boc.27.6-8_2023_18391_2023929120557","NA - The advice link for key 18391 was not found!"
"boc.27.6-8",2023,1995,NA,NA,NA,0.548,1.003,2.467,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","SSB","tonnes","F",NA,18391,"Boarfish (Capros aper) in subareas 6-8 (Celtic Seas, English Channel, and Bay of Biscay)","29/09/2023 12:05:57","boc.27.6-8_2023_18391_2023929120557","NA - The advice link for key 18391 was not found!"
"boc.27.6-8",2023,1996,NA,NA,NA,0.55,1,2.49,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","SSB","tonnes","F",NA,18391,"Boarfish (Capros aper) in subareas 6-8 (Celtic Seas, English Channel, and Bay of Biscay)","29/09/2023 12:05:57","boc.27.6-8_2023_18391_2023929120557","NA - The advice link for key 18391 was not found!"
"boc.27.6-8",2023,1997,NA,NA,NA,0.468,0.844,2.066,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","SSB","tonnes","F",NA,18391,"Boarfish (Capros aper) in subareas 6-8 (Celtic Seas, English Channel, and Bay of Biscay)","29/09/2023 12:05:57","boc.27.6-8_2023_18391_2023929120557","NA - The advice link for key 18391 was not found!"
"boc.27.6-8",2023,1998,NA,NA,NA,0.62,1.104,2.708,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","SSB","tonnes","F",NA,18391,"Boarfish (Capros aper) in subareas 6-8 (Celtic Seas, English Channel, and Bay of Biscay)","29/09/2023 12:05:57","boc.27.6-8_2023_18391_2023929120557","NA - The advice link for key 18391 was not found!"
"boc.27.6-8",2023,1999,NA,NA,NA,0.464,0.831,2.048,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","SSB","tonnes","F",NA,18391,"Boarfish (Capros aper) in subareas 6-8 (Celtic Seas, English Channel, and Bay of Biscay)","29/09/2023 12:05:57","boc.27.6-8_2023_18391_2023929120557","NA - The advice link for key 18391 was not found!"
"boc.27.6-8",2023,2000,NA,NA,NA,0.404,0.727,1.786,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","SSB","tonnes","F",NA,18391,"Boarfish (Capros aper) in subareas 6-8 (Celtic Seas, English Channel, and Bay of Biscay)","29/09/2023 12:05:57","boc.27.6-8_2023_18391_2023929120557","NA - The advice link for key 18391 was not found!"
"boc.27.6-8",2023,2001,NA,NA,NA,0.454,0.795,1.932,120,120,0,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","SSB","tonnes","F",NA,18391,"Boarfish (Capros aper) in subareas 6-8 (Celtic Seas, English Channel, and Bay of Biscay)","29/09/2023 12:05:57","boc.27.6-8_2023_18391_2023929120557","NA - The advice link for key 18391 was not found!"
"boc.27.6-8",2023,2002,NA,NA,NA,0.389,0.685,1.669,91,91,0,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","SSB","tonnes","F",NA,18391,"Boarfish (Capros aper) in subareas 6-8 (Celtic Seas, English Channel, and Bay of Biscay)","29/09/2023 12:05:57","boc.27.6-8_2023_18391_2023929120557","NA - The advice link for key 18391 was not found!"
"boc.27.6-8",2023,2003,NA,NA,NA,0.361,0.63,1.516,11387,458,10929,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","SSB","tonnes","F",NA,18391,"Boarfish (Capros aper) in subareas 6-8 (Celtic Seas, English Channel, and Bay of Biscay)","29/09/2023 12:05:57","boc.27.6-8_2023_18391_2023929120557","NA - The advice link for key 18391 was not found!"
"boc.27.6-8",2023,2004,NA,NA,NA,0.493,0.857,2.082,5151,675,4476,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","SSB","tonnes","F",NA,18391,"Boarfish (Capros aper) in subareas 6-8 (Celtic Seas, English Channel, and Bay of Biscay)","29/09/2023 12:05:57","boc.27.6-8_2023_18391_2023929120557","NA - The advice link for key 18391 was not found!"
"boc.27.6-8",2023,2005,NA,NA,NA,0.477,0.834,2.034,5960,165,5795,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","SSB","tonnes","F",NA,18391,"Boarfish (Capros aper) in subareas 6-8 (Celtic Seas, English Channel, and Bay of Biscay)","29/09/2023 12:05:57","boc.27.6-8_2023_18391_2023929120557","NA - The advice link for key 18391 was not found!"
"boc.27.6-8",2023,2006,NA,NA,NA,0.604,1.044,2.488,7138,2772,4366,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","SSB","tonnes","F",NA,18391,"Boarfish (Capros aper) in subareas 6-8 (Celtic Seas, English Channel, and Bay of Biscay)","29/09/2023 12:05:57","boc.27.6-8_2023_18391_2023929120557","NA - The advice link for key 18391 was not found!"
"boc.27.6-8",2023,2007,NA,NA,NA,0.546,0.95,2.284,21576,18387,3189,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","SSB","tonnes","F",NA,18391,"Boarfish (Capros aper) in subareas 6-8 (Celtic Seas, English Channel, and Bay of Biscay)","29/09/2023 12:05:57","boc.27.6-8_2023_18391_2023929120557","NA - The advice link for key 18391 was not found!"
"boc.27.6-8",2023,2008,NA,NA,NA,0.668,1.149,2.729,34750,24682,10068,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","SSB","tonnes","F",NA,18391,"Boarfish (Capros aper) in subareas 6-8 (Celtic Seas, English Channel, and Bay of Biscay)","29/09/2023 12:05:57","boc.27.6-8_2023_18391_2023929120557","NA - The advice link for key 18391 was not found!"
"boc.27.6-8",2023,2009,NA,NA,NA,0.683,1.164,2.749,90370,83688,6682,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","SSB","tonnes","F",NA,18391,"Boarfish (Capros aper) in subareas 6-8 (Celtic Seas, English Channel, and Bay of Biscay)","29/09/2023 12:05:57","boc.27.6-8_2023_18391_2023929120557","NA - The advice link for key 18391 was not found!"
"boc.27.6-8",2023,2010,NA,NA,NA,1.012,1.717,4.129,144047,137503,6544,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","SSB","tonnes","F",NA,18391,"Boarfish (Capros aper) in subareas 6-8 (Celtic Seas, English Channel, and Bay of Biscay)","29/09/2023 12:05:57","boc.27.6-8_2023_18391_2023929120557","NA - The advice link for key 18391 was not found!"
"boc.27.6-8",2023,2011,NA,NA,NA,0.89,1.533,3.721,37097,31295,5802,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","SSB","tonnes","F",NA,18391,"Boarfish (Capros aper) in subareas 6-8 (Celtic Seas, English Channel, and Bay of Biscay)","29/09/2023 12:05:57","boc.27.6-8_2023_18391_2023929120557","NA - The advice link for key 18391 was not found!"
"boc.27.6-8",2023,2012,NA,NA,NA,1.276,2.127,5.027,87355,80721,6634,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","SSB","tonnes","F",NA,18391,"Boarfish (Capros aper) in subareas 6-8 (Celtic Seas, English Channel, and Bay of Biscay)","29/09/2023 12:05:57","boc.27.6-8_2023_18391_2023929120557","NA - The advice link for key 18391 was not found!"
"boc.27.6-8",2023,2013,NA,NA,NA,0.859,1.452,3.509,75410,69812,5598,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","SSB","tonnes","F",NA,18391,"Boarfish (Capros aper) in subareas 6-8 (Celtic Seas, English Channel, and Bay of Biscay)","29/09/2023 12:05:57","boc.27.6-8_2023_18391_2023929120557","NA - The advice link for key 18391 was not found!"
