"fishstock","AssessmentYear","Year","recruitment","high_recruitment","low_recruitment","low_SSB","SSB","high_SSB","catches","landings","discards","low_F","F","high_F","StockPublishNote","Purpose","Fage","recruitment_age","units","stockSizeDescription","stockSizeUnits","fishingPressureDescription","fishingPressureUnits","AssessmentKey","StockDescription","ModifiedDate","SAGStamp","LinkToAdvice"
"cod.27.7a",2021,2016,NA,NA,NA,NA,1.075,NA,142,82,60,NA,"0.07",NA,"Stock published","Advice",NA,NA,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA,14433,"Cod (Gadus morhua) in Division 7.a (Irish Sea)","29/09/2023 01:05:01","cod.27.7a_2021_14433_2023929010501","https://doi.org/10.17895/ices.advice.7750"
"cod.27.7a",2021,2017,NA,NA,NA,NA,0.922,NA,143,84,59,NA,"0.082",NA,"Stock published","Advice",NA,NA,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA,14433,"Cod (Gadus morhua) in Division 7.a (Irish Sea)","29/09/2023 01:05:01","cod.27.7a_2021_14433_2023929010501","https://doi.org/10.17895/ices.advice.7750"
"cod.27.7a",2021,2018,NA,NA,NA,NA,0.413,NA,257,215,42,NA,"0.327",NA,"Stock published","Advice",NA,NA,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA,14433,"Cod (Gadus morhua) in Division 7.a (Irish Sea)","29/09/2023 01:05:01","cod.27.7a_2021_14433_2023929010501","https://doi.org/10.17895/ices.advice.7750"
"cod.27.7a",2021,2019,NA,NA,NA,NA,0.679,NA,302,295,7,NA,"0.234",NA,"Stock published","Advice",NA,NA,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA,14433,"Cod (Gadus morhua) in Division 7.a (Irish Sea)","29/09/2023 01:05:01","cod.27.7a_2021_14433_2023929010501","https://doi.org/10.17895/ices.advice.7750"
"cod.27.7a",2021,2020,NA,NA,NA,NA,0.436,NA,206,181,25,NA,"0.248",NA,"Stock published","Advice",NA,NA,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA,14433,"Cod (Gadus morhua) in Division 7.a (Irish Sea)","29/09/2023 01:05:01","cod.27.7a_2021_14433_2023929010501","https://doi.org/10.17895/ices.advice.7750"
"cod.27.7a",2021,2021,NA,NA,NA,NA,0.399,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,"Stock Size: Relative","Fishing pressure: Relative",NA,14433,"Cod (Gadus morhua) in Division 7.a (Irish Sea)","29/09/2023 01:05:01","cod.27.7a_2021_14433_2023929010501","https://doi.org/10.17895/ices.advice.7750"
"cod.27.7e-k",2021,1980,16740,37959,7382,"7770",10166,13301,3737,7241,NA,"0.743","0.915",1.127,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F","Year-1",14534,"Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas)","29/09/2023 01:05:01","cod.27.7e-k_2021_14534_2023929010501","https://doi.org/10.17895/ices.advice.7751"
"cod.27.7e-k",2021,1981,7657,16656,3520,"9800",12924,17044,5278,10595,NA,"0.74","0.893",1.077,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F","Year-1",14534,"Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas)","29/09/2023 01:05:01","cod.27.7e-k_2021_14534_2023929010501","https://doi.org/10.17895/ices.advice.7751"
"cod.27.7e-k",2021,1982,3551,7684,1641,"10436",13050,16321,5569,8639,NA,"0.687","0.827",0.996,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F","Year-1",14534,"Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas)","29/09/2023 01:05:01","cod.27.7e-k_2021_14534_2023929010501","https://doi.org/10.17895/ices.advice.7751"
"cod.27.7e-k",2021,1983,7917,16689,3756,"8764",10605,12833,6414,9635,NA,"0.703","0.849",1.026,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F","Year-1",14534,"Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas)","29/09/2023 01:05:01","cod.27.7e-k_2021_14534_2023929010501","https://doi.org/10.17895/ices.advice.7751"
"cod.27.7e-k",2021,1984,9034,18835,4333,"6675",8264,10232,2458,6642,NA,"0.601","0.745",0.923,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F","Year-1",14534,"Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas)","29/09/2023 01:05:01","cod.27.7e-k_2021_14534_2023929010501","https://doi.org/10.17895/ices.advice.7751"
"cod.27.7e-k",2021,1985,7623,15942,3645,"7868",9816,12247,3493,8241,NA,"0.616","0.751",0.915,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F","Year-1",14534,"Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas)","29/09/2023 01:05:01","cod.27.7e-k_2021_14534_2023929010501","https://doi.org/10.17895/ices.advice.7751"
"cod.27.7e-k",2021,1986,8227,17493,3869,"8874",10992,13616,5500,10475,NA,"0.677","0.809",0.966,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F","Year-1",14534,"Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas)","29/09/2023 01:05:01","cod.27.7e-k_2021_14534_2023929010501","https://doi.org/10.17895/ices.advice.7751"
"cod.27.7e-k",2021,1987,27431,57192,13157,"8421",10305,12610,4679,10390,NA,"0.693","0.831",0.996,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F","Year-1",14534,"Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas)","29/09/2023 01:05:01","cod.27.7e-k_2021_14534_2023929010501","https://doi.org/10.17895/ices.advice.7751"
"cod.27.7e-k",2021,1988,13844,28885,6635,"11475",15858,21916,3074,17196,NA,"0.635","0.774",0.945,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F","Year-1",14534,"Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas)","29/09/2023 01:05:01","cod.27.7e-k_2021_14534_2023929010501","https://doi.org/10.17895/ices.advice.7751"
"cod.27.7e-k",2021,1989,4611,9790,2171,"17131",22338,29127,12606,19804,NA,"0.684","0.819",0.982,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F","Year-1",14534,"Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas)","29/09/2023 01:05:01","cod.27.7e-k_2021_14534_2023929010501","https://doi.org/10.17895/ices.advice.7751"
"cod.27.7e-k",2021,1990,6289,13566,2916,"14362",17747,21930,10171,12878,NA,"0.754","0.896",1.065,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F","Year-1",14534,"Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas)","29/09/2023 01:05:01","cod.27.7e-k_2021_14534_2023929010501","https://doi.org/10.17895/ices.advice.7751"
"cod.27.7e-k",2021,1991,16225,34959,7530,"9271",11103,13296,5960,9336,NA,"0.804","0.968",1.166,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F","Year-1",14534,"Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas)","29/09/2023 01:05:01","cod.27.7e-k_2021_14534_2023929010501","https://doi.org/10.17895/ices.advice.7751"
"cod.27.7e-k",2021,1992,18451,39037,8721,"7803",10339,13699,3316,9747,NA,"0.808","0.957",1.135,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F","Year-1",14534,"Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas)","29/09/2023 01:05:01","cod.27.7e-k_2021_14534_2023929010501","https://doi.org/10.17895/ices.advice.7751"
"cod.27.7e-k",2021,1993,9545,20564,4430,"10192",13492,17860,5122,10416,NA,"0.79","0.934",1.103,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F","Year-1",14534,"Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas)","29/09/2023 01:05:01","cod.27.7e-k_2021_14534_2023929010501","https://doi.org/10.17895/ices.advice.7751"
"cod.27.7e-k",2021,1994,20029,41940,9565,"10796",13533,16963,7487,10620,NA,"0.818","0.968",1.145,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F","Year-1",14534,"Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas)","29/09/2023 01:05:01","cod.27.7e-k_2021_14534_2023929010501","https://doi.org/10.17895/ices.advice.7751"
"cod.27.7e-k",2021,1995,16407,34057,7904,"10571",13827,18087,4238,11710,NA,"0.799","0.94",1.106,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F","Year-1",14534,"Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas)","29/09/2023 01:05:01","cod.27.7e-k_2021_14534_2023929010501","https://doi.org/10.17895/ices.advice.7751"
"cod.27.7e-k",2021,1996,11876,24513,5753,"12444",15873,20245,7444,12681,NA,"0.814","0.961",1.134,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F","Year-1",14534,"Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas)","29/09/2023 01:05:01","cod.27.7e-k_2021_14534_2023929010501","https://doi.org/10.17895/ices.advice.7751"
"cod.27.7e-k",2021,1997,12548,25933,6072,"11651",14406,17813,6909,12028,NA,"0.787","0.929",1.096,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F","Year-1",14534,"Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas)","29/09/2023 01:05:01","cod.27.7e-k_2021_14534_2023929010501","https://doi.org/10.17895/ices.advice.7751"
"cod.27.7e-k",2021,1998,7725,15965,3738,"10443",12947,16051,5960,11418,NA,"0.815","0.96",1.13,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F","Year-1",14534,"Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas)","29/09/2023 01:05:01","cod.27.7e-k_2021_14534_2023929010501","https://doi.org/10.17895/ices.advice.7751"
"cod.27.7e-k",2021,1999,4133,8501,2010,"8710",10667,13063,5458,8580,NA,"0.823","0.971",1.145,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F","Year-1",14534,"Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas)","29/09/2023 01:05:01","cod.27.7e-k_2021_14534_2023929010501","https://doi.org/10.17895/ices.advice.7751"
"cod.27.7e-k",2021,2000,16020,31685,8100,"6210",7440,8914,3760,6539,NA,"0.805","0.95",1.121,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F","Year-1",14534,"Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas)","29/09/2023 01:05:01","cod.27.7e-k_2021_14534_2023929010501","https://doi.org/10.17895/ices.advice.7751"
"cod.27.7e-k",2021,2001,14945,28933,7720,"6516",8724,11681,2394,8316,NA,"0.833","0.977",1.145,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F","Year-1",14534,"Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas)","29/09/2023 01:05:01","cod.27.7e-k_2021_14534_2023929010501","https://doi.org/10.17895/ices.advice.7751"
"cod.27.7e-k",2021,2002,5272,9688,2869,"9317",11612,14472,4770,9239,NA,"0.851","1",1.177,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F","Year-1",14534,"Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas)","29/09/2023 01:05:01","cod.27.7e-k_2021_14534_2023929010501","https://doi.org/10.17895/ices.advice.7751"
"cod.27.7e-k",2021,2003,3263,5323,2001,"7736",9174,10878,5370,6425,NA,"0.835","0.971",1.128,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F","Year-1",14534,"Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas)","29/09/2023 01:05:01","cod.27.7e-k_2021_14534_2023929010501","https://doi.org/10.17895/ices.advice.7751"
"cod.27.7e-k",2021,2004,4292,6996,2633,"4625",5382,6263,4569,4027,543,"0.823","0.946",1.088,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F","Year-1",14534,"Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas)","29/09/2023 01:05:01","cod.27.7e-k_2021_14534_2023929010501","https://doi.org/10.17895/ices.advice.7751"
"cod.27.7e-k",2021,2005,8015,11860,5417,"3627",4169,4792,4904,3478,1426,"0.851","0.992",1.157,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F","Year-1",14534,"Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas)","29/09/2023 01:05:01","cod.27.7e-k_2021_14534_2023929010501","https://doi.org/10.17895/ices.advice.7751"
"cod.27.7e-k",2021,2006,8455,13033,5485,"4648",5471,6440,6020,3902,2118,"0.795","0.914",1.051,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F","Year-1",14534,"Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas)","29/09/2023 01:05:01","cod.27.7e-k_2021_14534_2023929010501","https://doi.org/10.17895/ices.advice.7751"
"cod.27.7e-k",2021,2007,6387,9622,4240,"5747",6765,7963,6089,4842,1248,"0.788","0.905",1.041,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F","Year-1",14534,"Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas)","29/09/2023 01:05:01","cod.27.7e-k_2021_14534_2023929010501","https://doi.org/10.17895/ices.advice.7751"
"cod.27.7e-k",2021,2008,2164,3214,1457,"5814",6818,7995,4883,4577,306,"0.766","0.881",1.014,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F","Year-1",14534,"Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas)","29/09/2023 01:05:01","cod.27.7e-k_2021_14534_2023929010501","https://doi.org/10.17895/ices.advice.7751"
"cod.27.7e-k",2021,2009,5344,7897,3616,"4659",5465,6409,5416,4187,1229,"0.775","0.892",1.026,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F","Year-1",14534,"Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas)","29/09/2023 01:05:01","cod.27.7e-k_2021_14534_2023929010501","https://doi.org/10.17895/ices.advice.7751"
"cod.27.7e-k",2021,2010,24984,36559,17074,"4645",5403,6285,6871,3831,3040,"0.749","0.868",1.007,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F","Year-1",14534,"Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas)","29/09/2023 01:05:01","cod.27.7e-k_2021_14534_2023929010501","https://doi.org/10.17895/ices.advice.7751"
"cod.27.7e-k",2021,2011,9366,13791,6360,"7737",9240,11035,10125,6376,3749,"0.735","0.855",0.994,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F","Year-1",14534,"Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas)","29/09/2023 01:05:01","cod.27.7e-k_2021_14534_2023929010501","https://doi.org/10.17895/ices.advice.7751"
"cod.27.7e-k",2021,2012,1683,2506,1130,"12030",14412,17264,11783,9443,2341,"0.806","0.92",1.05,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F","Year-1",14534,"Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas)","29/09/2023 01:05:01","cod.27.7e-k_2021_14534_2023929010501","https://doi.org/10.17895/ices.advice.7751"
"cod.27.7e-k",2021,2013,2246,3355,1504,"8756",10347,12227,7835,7273,562,"0.838","0.983",1.153,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F","Year-1",14534,"Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas)","29/09/2023 01:05:01","cod.27.7e-k_2021_14534_2023929010501","https://doi.org/10.17895/ices.advice.7751"
"cod.27.7e-k",2021,2014,12135,17982,8189,"5309",6214,7274,6081,4512,1569,"0.775","0.9",1.046,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F","Year-1",14534,"Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas)","29/09/2023 01:05:01","cod.27.7e-k_2021_14534_2023929010501","https://doi.org/10.17895/ices.advice.7751"
"cod.27.7e-k",2021,2015,1074,1612,716,"5534",6552,7756,5511,5028,483,"0.8","0.925",1.07,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F","Year-1",14534,"Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas)","29/09/2023 01:05:01","cod.27.7e-k_2021_14534_2023929010501","https://doi.org/10.17895/ices.advice.7751"
"cod.27.7e-k",2021,2016,2398,3595,1599,"4988",5981,7173,4448,3924,525,"0.831","0.968",1.128,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F","Year-1",14534,"Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas)","29/09/2023 01:05:01","cod.27.7e-k_2021_14534_2023929010501","https://doi.org/10.17895/ices.advice.7751"
"cod.27.7e-k",2021,2017,620,943,407,"2752",3265,3873,2605,2471,134,"1.003","1.151",1.32,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F","Year-1",14534,"Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas)","29/09/2023 01:05:01","cod.27.7e-k_2021_14534_2023929010501","https://doi.org/10.17895/ices.advice.7751"
"cod.27.7e-k",2021,2018,1526,2314,1006,"1420",1655,1927,1812,1496,316,"1.063","1.231",1.426,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F","Year-1",14534,"Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas)","29/09/2023 01:05:01","cod.27.7e-k_2021_14534_2023929010501","https://doi.org/10.17895/ices.advice.7751"
"cod.27.7e-k",2021,2019,4056,6165,2668,"878",1036,1224,1351,1051,300,"1.044","1.287",1.587,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F","Year-1",14534,"Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas)","29/09/2023 01:05:01","cod.27.7e-k_2021_14534_2023929010501","https://doi.org/10.17895/ices.advice.7751"
"cod.27.7e-k",2021,2020,1488,2929,756,"1066",1395,1825,1153,922,231,"0.835","1.15",1.585,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F","Year-1",14534,"Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas)","29/09/2023 01:05:01","cod.27.7e-k_2021_14534_2023929010501","https://doi.org/10.17895/ices.advice.7751"
"cod.27.7e-k",2021,2021,1526,4056,620,"950",1710,2929,NA,NA,NA,NA,NA,NA,"Stock published","Advice","2-5",1,"tonnes","SSB","tonnes","F","Year-1",14534,"Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas)","29/09/2023 01:05:01","cod.27.7e-k_2021_14534_2023929010501","https://doi.org/10.17895/ices.advice.7751"
"ele.2737.nea",2021,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","SSB","tonnes","F",NA,16876,"European eel (Anguilla anguilla) throughout its natural range","29/09/2023 01:05:01","ele.2737.nea_2021_16876_2023929010501","https://doi.org/10.17895/ices.advice.7752"
"ele.2737.nea",2021,1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","SSB","tonnes","F",NA,16876,"European eel (Anguilla anguilla) throughout its natural range","29/09/2023 01:05:01","ele.2737.nea_2021_16876_2023929010501","https://doi.org/10.17895/ices.advice.7752"
"ele.2737.nea",2021,1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","SSB","tonnes","F",NA,16876,"European eel (Anguilla anguilla) throughout its natural range","29/09/2023 01:05:01","ele.2737.nea_2021_16876_2023929010501","https://doi.org/10.17895/ices.advice.7752"
"ele.2737.nea",2021,1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","SSB","tonnes","F",NA,16876,"European eel (Anguilla anguilla) throughout its natural range","29/09/2023 01:05:01","ele.2737.nea_2021_16876_2023929010501","https://doi.org/10.17895/ices.advice.7752"
"ele.2737.nea",2021,1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","SSB","tonnes","F",NA,16876,"European eel (Anguilla anguilla) throughout its natural range","29/09/2023 01:05:01","ele.2737.nea_2021_16876_2023929010501","https://doi.org/10.17895/ices.advice.7752"
"ele.2737.nea",2021,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","SSB","tonnes","F",NA,16876,"European eel (Anguilla anguilla) throughout its natural range","29/09/2023 01:05:01","ele.2737.nea_2021_16876_2023929010501","https://doi.org/10.17895/ices.advice.7752"
"ele.2737.nea",2021,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","SSB","tonnes","F",NA,16876,"European eel (Anguilla anguilla) throughout its natural range","29/09/2023 01:05:01","ele.2737.nea_2021_16876_2023929010501","https://doi.org/10.17895/ices.advice.7752"
"ele.2737.nea",2021,1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","SSB","tonnes","F",NA,16876,"European eel (Anguilla anguilla) throughout its natural range","29/09/2023 01:05:01","ele.2737.nea_2021_16876_2023929010501","https://doi.org/10.17895/ices.advice.7752"
"ele.2737.nea",2021,1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","SSB","tonnes","F",NA,16876,"European eel (Anguilla anguilla) throughout its natural range","29/09/2023 01:05:01","ele.2737.nea_2021_16876_2023929010501","https://doi.org/10.17895/ices.advice.7752"
"ele.2737.nea",2021,1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","SSB","tonnes","F",NA,16876,"European eel (Anguilla anguilla) throughout its natural range","29/09/2023 01:05:01","ele.2737.nea_2021_16876_2023929010501","https://doi.org/10.17895/ices.advice.7752"
"ele.2737.nea",2021,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","SSB","tonnes","F",NA,16876,"European eel (Anguilla anguilla) throughout its natural range","29/09/2023 01:05:01","ele.2737.nea_2021_16876_2023929010501","https://doi.org/10.17895/ices.advice.7752"
"ele.2737.nea",2021,1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","SSB","tonnes","F",NA,16876,"European eel (Anguilla anguilla) throughout its natural range","29/09/2023 01:05:01","ele.2737.nea_2021_16876_2023929010501","https://doi.org/10.17895/ices.advice.7752"
"ele.2737.nea",2021,1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","SSB","tonnes","F",NA,16876,"European eel (Anguilla anguilla) throughout its natural range","29/09/2023 01:05:01","ele.2737.nea_2021_16876_2023929010501","https://doi.org/10.17895/ices.advice.7752"
"ele.2737.nea",2021,1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","SSB","tonnes","F",NA,16876,"European eel (Anguilla anguilla) throughout its natural range","29/09/2023 01:05:01","ele.2737.nea_2021_16876_2023929010501","https://doi.org/10.17895/ices.advice.7752"
"ele.2737.nea",2021,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","SSB","tonnes","F",NA,16876,"European eel (Anguilla anguilla) throughout its natural range","29/09/2023 01:05:01","ele.2737.nea_2021_16876_2023929010501","https://doi.org/10.17895/ices.advice.7752"
"ele.2737.nea",2021,1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","SSB","tonnes","F",NA,16876,"European eel (Anguilla anguilla) throughout its natural range","29/09/2023 01:05:01","ele.2737.nea_2021_16876_2023929010501","https://doi.org/10.17895/ices.advice.7752"
"ele.2737.nea",2021,1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","SSB","tonnes","F",NA,16876,"European eel (Anguilla anguilla) throughout its natural range","29/09/2023 01:05:01","ele.2737.nea_2021_16876_2023929010501","https://doi.org/10.17895/ices.advice.7752"
"ele.2737.nea",2021,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","SSB","tonnes","F",NA,16876,"European eel (Anguilla anguilla) throughout its natural range","29/09/2023 01:05:01","ele.2737.nea_2021_16876_2023929010501","https://doi.org/10.17895/ices.advice.7752"
"ele.2737.nea",2021,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","SSB","tonnes","F",NA,16876,"European eel (Anguilla anguilla) throughout its natural range","29/09/2023 01:05:01","ele.2737.nea_2021_16876_2023929010501","https://doi.org/10.17895/ices.advice.7752"
"ele.2737.nea",2021,1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","SSB","tonnes","F",NA,16876,"European eel (Anguilla anguilla) throughout its natural range","29/09/2023 01:05:01","ele.2737.nea_2021_16876_2023929010501","https://doi.org/10.17895/ices.advice.7752"
"ele.2737.nea",2021,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","SSB","tonnes","F",NA,16876,"European eel (Anguilla anguilla) throughout its natural range","29/09/2023 01:05:01","ele.2737.nea_2021_16876_2023929010501","https://doi.org/10.17895/ices.advice.7752"
"ele.2737.nea",2021,1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","SSB","tonnes","F",NA,16876,"European eel (Anguilla anguilla) throughout its natural range","29/09/2023 01:05:01","ele.2737.nea_2021_16876_2023929010501","https://doi.org/10.17895/ices.advice.7752"
"ele.2737.nea",2021,1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","SSB","tonnes","F",NA,16876,"European eel (Anguilla anguilla) throughout its natural range","29/09/2023 01:05:01","ele.2737.nea_2021_16876_2023929010501","https://doi.org/10.17895/ices.advice.7752"
"ele.2737.nea",2021,1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","SSB","tonnes","F",NA,16876,"European eel (Anguilla anguilla) throughout its natural range","29/09/2023 01:05:01","ele.2737.nea_2021_16876_2023929010501","https://doi.org/10.17895/ices.advice.7752"
"ele.2737.nea",2021,1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","SSB","tonnes","F",NA,16876,"European eel (Anguilla anguilla) throughout its natural range","29/09/2023 01:05:01","ele.2737.nea_2021_16876_2023929010501","https://doi.org/10.17895/ices.advice.7752"
